-68,1.2857142857142858,2.34375
-67,1.0,2.5
-66,0.8571428571428572,2.65625
-65,0.7142857142857143,2.8125
-64,0.5714285714285714,2.96875
-63,0.4285714285714286,3.125
-62,0.2857142857142858,3.28125
-61,0.1428571428571429,3.4375
-60,0.0,3.59375
-59,0.0,3.75
-58,0.0,3.90625
-57,0.0,4.0625
-56,0.0,4.21875
-55,0.0,4.375
-54,0.0,4.53125
-53,0.0,4.6875
-52,0.0,4.84375
-51,0.0,5.0
-50,0.0,5.0
-49,0.0,5.0
-48,0.0,5.0
-47,0.0,5.0
-46,0.0,5.0
-45,0.0,5.0
-44,0.0,5.0
-43,0.0,5.0
-42,0.0,5.0
-41,0.0,5.0
-40,0.0,5.0
-39,0.0,5.0
-38,0.0,5.0
-37,0.0,5.0
-36,0.0,5.0
-35,0.0,5.0
-34,0.0,5.0
-33,0.0,5.0
-32,0.0,5.0
-31,0.0,5.0
-30,0.0,5.0
-29,0.0,5.0
-28,0.0,5.0
-27,0.0,5.0
-26,0.0,5.0
-25,0.0,5.0
-24,0.0,5.0
-23,0.0,5.0
-22,0.0,5.0
-21,0.0,5.0
-20,0.0,5.0
-19,0.0,5.0
-18,0.0,5.0
-17,0.0,5.0
-16,0.0,5.0
-15,0.0,5.0
-14,0.0,5.0
-13,0.0,5.0
-12,0.0,5.0
-11,0.0,5.0
-10,0.0,5.0
-9,0.0,5.0
-8,0.0,5.0
-7,0.0,5.0
-6,0.0,5.0
-5,0.0,5.0
-4,0.0,5.0
-3,0.0,5.0
-2,0.0,5.0
-1,0.0,5.0
0,0.0,5.0
1,0.0,5.0
2,0.0,5.0
3,0.0,5.0
4,0.0,5.0
5,0.0,5.0
6,0.0,5.0
7,0.0,5.0
8,0.0,5.0
9,0.0,5.0
10,0.0,5.0
11,0.0,5.0
12,0.0,5.0
13,0.0,5.0
14,0.0,5.0
15,0.0,5.0
16,0.0,5.0
17,0.0,5.0
18,0.0,5.0
19,0.0,5.0
20,0.0,5.0
21,0.0,5.0
22,0.0,5.0
23,0.0,5.0
24,0.0,5.0
25,0.0,5.0
26,0.0,5.125
27,0.0,5.25
28,0.0,5.375
29,0.0,5.5
30,0.0,5.625
31,0.0,5.75
32,0.0,5.875
33,0.0,6.0
34,0.0,6.142857142857143
35,0.0,6.285714285714286
36,0.0,6.428571428571429
37,0.0,6.571428571428571
38,0.0,6.714285714285714
39,0.0,6.857142857142857
40,0.0,7.0
41,0.0,7.142857142857143
42,0.0,7.285714285714286
43,0.0,7.428571428571429
44,0.0,7.571428571428571
45,0.0,7.714285714285714
46,0.0,7.857142857142857
47,0.0,8.0
48,0.0,8.0
49,0.0,8.0
50,0.0,8.0
51,0.0,8.0
52,0.0,8.0
53,0.0,8.0
54,0.0,8.0
55,0.0,8.0
56,0.0,8.0
57,0.0,8.0
58,0.0,8.0
59,0.0,8.0
60,0.0,8.0
61,0.0,8.0
62,0.0,8.0
63,0.0,8.0
64,0.0,8.0
65,0.0,8.0
66,0.0,8.0
67,0.0,8.0
68,0.0,8.0
69,0.0,8.0
70,0.0,8.0
71,0.0,8.0
72,0.0,8.0
73,0.0,8.0
74,0.0,8.0
75,0.0,8.0
76,0.0,8.0
77,0.0,8.0
78,0.0,8.0
79,0.0,8.0
80,0.0,8.0
81,0.0,8.0
82,0.0,8.0
83,0.0,8.0
84,0.0,8.0
85,0.0,8.0
86,0.0,8.0
87,0.0,8.0
88,0.0,8.0
89,0.0,8.0
90,0.0,8.0
91,0.0,8.0
92,0.0,8.0
93,0.0,8.0
94,0.0,8.0
95,0.0,8.0
96,0.0,8.0
97,0.0,8.0
98,0.0,8.0
99,0.0,8.0
100,0.0,8.0
101,0.0,8.0
102,0.0,8.0
103,0.0,8.0
104,0.0,8.0
105,0.0,8.0
106,0.0,8.0
107,0.0,8.0
108,0.0,8.0
109,0.0,8.0
110,0.0,8.0
111,0.0,8.0
112,0.0,8.0
113,0.0,8.0
114,0.0,8.0
115,0.0,8.0
116,0.0,8.0
117,0.0,8.0
118,0.0,8.0
119,0.0,8.0
120,0.0,8.0
121,0.0,8.0
122,0.0,8.0
123,0.0,8.0
124,0.0,8.0
125,0.0,8.0
126,0.0,8.0
127,0.0,8.0
128,0.0,8.0
129,0.0,8.0
130,0.0,8.0
131,0.0,8.0
132,0.0,8.0
133,0.0,8.0
134,0.0,8.0
135,0.0,8.0
136,0.0,8.0
137,0.0,8.0
138,0.0,8.0
139,0.14285714285714285,8.0
140,0.2857142857142857,8.0
141,0.42857142857142855,8.0
142,0.5714285714285714,8.0
143,0.7142857142857142,8.0
144,0.8571428571428571,8.0
145,1.0,8.0
146,1.0,8.0
147,1.0,8.0
148,1.0,8.0
149,1.0,8.0
150,1.0,8.0
151,1.0,8.0
152,1.0,8.0
153,1.0,8.0
154,1.0,8.0
155,1.0,8.0
156,1.0,8.0
157,1.0,8.0
158,1.0,8.0
159,1.0,8.0
160,1.0,8.0
161,1.0,8.0
162,1.0,8.0
163,1.0,8.0
164,1.0,8.0
165,1.0,8.0
166,1.0,8.0
167,1.0,8.0
168,1.0,8.0
169,1.0,8.0
170,1.0,8.0
171,1.0,8.0
172,1.0,8.0
173,1.0,8.0
174,1.0,8.0
175,1.0,8.0
176,1.0,8.0
177,1.0,8.0
178,1.0,8.0
179,1.0,8.0
180,1.0,8.0
181,1.0,8.0
182,1.0,8.0
183,1.0,8.0
184,1.0,8.0
185,1.0,8.0
186,1.0,8.0
187,1.0,8.0
188,1.0,8.0
189,1.0,8.0
190,1.0,8.0
191,1.0,8.0
192,1.0,8.0
193,1.0,8.0
194,1.0,8.0
195,1.0,8.0
196,1.0,8.0
197,1.0,8.0
198,1.0,8.0
199,1.0,8.0
200,1.0,8.0
